5000 12000
4577 1092 31
4577 3837 84
4578 297 19
4578 2832 87
4579 2422 12
4579 1339 56
4580 4927 57
4580 4570 74
4581 849 96
4581 1083 23
4582 2277 89
4582 4634 45
4583 4699 23
4583 3235 59
4584 1482 89
4584 131 99
4585 4571 94
4585 2603 85
4586 2086 85
4586 0 33
4587 48 64
4587 197 72
4588 4425 56
4588 1933 8
4589 326 56
4589 3854 30
4590 2113 38
4590 4651 20
4591 523 57
4591 3896 44
4592 3918 37
4592 2809 31
4593 3333 37
4593 1175 96
4594 2217 13
4594 663 40
4595 948 86
4595 2428 65
4596 3010 78
4596 2492 90
4597 1181 83
4597 291 57
4598 470 76
4598 1795 75
4599 4386 91
4599 2987 97
4600 1155 95
4600 1116 60
4601 1025 34
4601 1392 50
4602 1094 20
4602 3495 37
4603 1678 17
4603 76 58
4604 2330 67
4604 3497 43
4605 1491 83
4605 4409 75
4606 4704 55
4606 1872 3
4607 2667 24
4607 1824 62
4608 560 31
4608 842 72
4609 1758 22
4609 3249 46
4610 1343 7
4610 2841 52
4611 3223 55
4611 4053 48
4612 1615 83
4612 760 76
4613 4698 3
4613 3359 40
4614 2581 44
4614 1583 74
4615 131 78
4615 2746 14
4616 85 44
4616 4322 16
4617 3649 62
4617 1505 9
4618 2747 37
4618 1167 30
4619 3253 86
4619 4810 53
4620 2714 17
4620 2064 10
4621 4792 92
4621 2954 73
4622 4173 98
4622 4553 43
4623 510 28
4623 2610 2
4624 2011 34
4624 4476 11
4625 4211 45
4625 59 78
4626 3449 4
4626 1456 1
4627 1408 92
4627 3735 53
4628 861 58
4628 4897 28
4629 2058 67
4629 1874 85
4630 2620 16
4630 306 26
4631 367 44
4631 320 27
4632 3200 21
4632 1871 74
4633 100 10
4633 2295 82
4634 4026 65
4634 3024 87
4635 3801 38
4635 3357 2
4636 3106 2
4636 1311 10
4637 2078 81
4637 27 90
4638 3921 44
4638 2176 83
4639 36 81
4639 1098 72
4640 4363 90
4640 4048 65
4641 3207 90
4641 4505 19
4642 3000 31
4642 130 35
4643 2768 42
4643 2523 1
4644 1210 47
4644 1087 60
4645 814 35
4645 4863 95
4646 1969 6
4646 4050 38
4647 4682 56
4647 4442 59
4648 819 39
4648 281 36
4649 3891 3
4649 3413 72
4650 3340 62
4650 596 87
4651 4868 54
4651 1710 69
4652 1445 61
4652 3533 32
4653 215 13
4653 1339 92
4654 4116 40
4654 4437 13
4655 4628 1
4655 4834 57
4656 2387 5
4656 2341 71
4657 2200 17
4657 3528 8
4658 3531 93
4658 2992 82
4659 1783 2
4659 1030 25
4660 3604 73
4660 1560 57
4661 355 72
4661 2272 25
4662 986 39
4662 2352 38
4663 4881 68
4663 4057 5
4664 820 92
4664 796 28
4665 2462 18
4665 2841 55
4666 3508 63
4666 3469 29
4667 2136 94
4667 3326 49
4668 3496 3
4668 1969 97
4669 889 54
4669 2354 35
4670 2601 99
4670 2029 72
4671 4412 71
4671 4523 100
4672 4280 7
4672 969 51
4673 1827 30
4673 515 41
4674 1757 99
4674 4687 26
4675 1133 94
4675 1466 84
4676 4185 2
4676 4156 22
4677 2948 77
4677 4244 31
4678 3156 68
4678 337 100
4679 4141 9
4679 4921 40
4680 4100 49
4680 4651 38
4681 1767 3
4681 1332 65
4682 2174 33
4682 3735 92
4683 2262 42
4683 3333 91
4684 3028 53
4684 2886 4
4685 332 22
4685 232 89
4686 1045 91
4686 347 56
4687 1489 38
4687 2609 8
4688 106 86
4688 2359 41
4689 3407 81
4689 3482 6
4690 2777 41
4690 2847 1
4691 4423 59
4691 966 2
4692 3570 76
4692 2785 85
4693 4622 93
4693 4546 51
4694 709 90
4694 2078 13
4695 201 64
4695 2954 13
4696 1268 49
4696 833 10
4697 4235 79
4697 3083 2
4698 3095 100
4698 4007 77
4699 4217 10
4699 221 27
4700 631 30
4700 3422 51
4701 3664 40
4701 4224 35
4702 793 22
4702 1846 2
4703 1287 92
4703 192 66
4704 4374 74
4704 2076 20
4705 4272 100
4705 4948 61
4706 2884 80
4706 2144 91
4707 3923 74
4707 2609 81
4708 2675 27
4708 4905 40
4709 480 78
4709 522 21
4710 1415 84
4710 465 42
4711 3911 41
4711 1543 41
4712 4070 81
4712 4005 36
4713 1069 29
4713 721 32
4714 993 46
4714 3871 13
4715 2044 72
4715 2583 30
4716 731 88
4716 488 47
4717 675 70
4717 4540 20
4718 4239 1
4718 1704 97
4719 2815 90
4719 2957 42
4720 3033 99
4720 2643 74
4721 4342 76
4721 2276 75
4722 1201 89
4722 4286 44
4723 2414 47
4723 961 55
4724 1859 37
4724 4996 36
4725 1006 63
4725 2893 91
4726 4716 23
4726 224 77
4727 764 91
4727 883 9
4728 2541 97
4728 3538 37
4729 3391 16
4729 4215 91
4730 3430 84
4730 589 4
4731 393 91
4731 373 73
4732 3526 95
4732 25 2
4733 1246 37
4733 1411 83
4734 192 55
4734 3748 65
4735 1615 25
4735 3750 9
4736 2418 16
4736 2660 52
4737 2381 46
4737 1585 42
4738 150 12
4738 2093 82
4739 1585 74
4739 160 54
4740 3174 5
4740 1578 100
4741 1011 30
4741 2078 46
4742 230 25
4742 3202 54
4743 4541 35
4743 1582 54
4744 655 71
4744 4732 58
4745 2058 57
4745 2442 3
4746 2213 35
4746 2842 34
4747 2492 50
4747 1363 41
4748 854 36
4748 1153 36
4749 4361 72
4749 2583 39
4750 2621 83
4750 795 81
4751 3536 4
4751 1155 37
4752 2610 1
4752 2953 39
4753 512 7
4753 2888 64
4754 635 61
4754 2375 5
4755 4797 37
4755 4562 30
4756 1904 3
4756 2437 22
4757 9 90
4757 4603 10
4758 1450 26
4758 2960 29
4759 384 68
4759 62 80
4760 3500 20
4760 1343 71
4761 3865 39
4761 4919 22
4762 1448 46
4762 1313 66
4763 1135 89
4763 943 90
4764 1089 91
4764 4126 56
4765 4402 94
4765 3254 80
4766 2553 39
4766 2144 21
4767 2963 69
4767 2146 73
4768 4014 18
4768 2047 5
4769 2790 17
4769 939 76
4770 2725 90
4770 475 93
4771 825 83
4771 1830 71
4772 3613 26
4772 1512 24
4773 3034 56
4773 579 21
4774 2095 32
4774 2776 45
4775 1317 31
4775 3902 10
4776 2380 84
4776 3971 98
4777 4382 40
4777 2333 26
4778 2626 47
4778 1271 18
4779 4033 21
4779 4754 36
4780 4584 63
4780 4085 100
4781 1036 59
4781 3010 93
4782 2600 16
4782 4732 100
4783 2075 55
4783 1438 48
4784 2196 1
4784 3876 98
4785 2632 11
4785 24 99
4786 2937 46
4786 1581 34
4787 91 67
4787 4373 28
4788 2478 53
4788 196 1
4789 1076 60
4789 4274 63
4790 3235 47
4790 3819 52
4791 3518 83
4791 2977 25
4792 1222 45
4792 918 56
4793 4379 55
4793 3728 93
4794 3654 44
4794 3342 14
4795 4658 80
4795 942 72
4796 3232 42
4796 2327 53
4797 369 33
4797 3888 35
4798 4196 78
4798 4139 55
4799 967 79
4799 1780 12
4800 494 80
4800 1437 66
4801 2514 6
4801 761 60
4802 866 28
4802 4873 44
4803 3259 90
4803 2442 6
4804 1531 24
4804 753 79
4805 1606 9
4805 513 4
4806 2460 70
4806 2575 85
4807 3275 48
4807 1170 1
4808 1310 1
4808 3252 83
4809 1451 65
4809 4906 11
4810 4658 96
4810 2725 15
4811 3797 94
4811 760 48
4812 2017 55
4812 1137 50
4813 4304 89
4813 4216 83
4814 3870 67
4814 1464 9
4815 2068 50
4815 1019 97
4816 2492 60
4816 2998 66
4817 2499 8
4817 3366 74
4818 2232 19
4818 605 8
4819 2693 37
4819 2419 4
4820 2504 51
4820 98 33
4821 3558 27
4821 2831 12
4822 1405 70
4822 3287 79
4823 4397 68
4823 179 57
4824 1774 69
4824 4521 96
4825 4718 34
4825 1705 82
4826 4283 10
4826 1844 29
4827 1384 62
4827 1634 29
4828 10 50
4828 4156 81
4829 3794 54
4829 2918 97
4830 1531 70
4830 388 73
4831 3191 76
4831 514 60
4832 2044 58
4832 4436 53
4833 1085 94
4833 4504 25
4834 4076 47
4834 3473 38
4835 3895 38
4835 3380 86
4836 1593 31
4836 1624 56
4837 3305 21
4837 1817 4
4838 3454 1
4838 1239 76
4839 1079 49
4839 1626 47
4840 4536 59
4840 1900 78
4841 90 52
4841 1575 51
4842 876 86
4842 3227 81
4843 929 90
4843 1904 28
4844 433 13
4844 3884 17
4845 3758 17
4845 4944 85
4846 2362 92
4846 4099 5
4847 3900 34
4847 1013 70
4848 3701 7
4848 2893 54
4849 1117 6
4849 4824 26
4850 3139 60
4850 315 16
4851 2233 18
4851 2837 86
4852 2806 77
4852 1467 44
4853 3211 81
4853 4192 27
4854 1686 81
4854 944 22
4855 4022 8
4855 2370 83
4856 2490 77
4856 2185 75
4857 4687 40
4857 1264 19
4858 1237 52
4858 4107 9
4859 1482 14
4859 2865 79
4860 2661 62
4860 5 35
4861 2528 82
4861 2283 82
4862 1986 38
4862 4370 50
4863 1412 16
4863 1597 41
4864 2237 42
4864 3665 67
4865 2076 71
4865 4945 100
4866 184 98
4866 2083 97
4867 1222 58
4867 3153 89
4868 1113 12
4868 3199 71
4869 2295 39
4869 404 44
4870 1591 6
4870 262 75
4871 498 16
4871 96 45
4872 3660 79
4872 3459 66
4873 2425 49
4873 2248 27
4874 2474 36
4874 505 69
4875 4566 84
4875 1648 92
4876 2677 9
4876 412 23
4877 4622 33
4877 751 96
4878 4931 28
4878 2057 15
4879 1931 43
4879 1316 33
4880 856 43
4880 2055 33
4881 2815 78
4881 727 93
4882 394 7
4882 404 69
4883 2420 3
4883 3150 7
4884 1586 42
4884 2409 89
4885 1989 85
4885 31 70
4886 2498 15
4886 1292 22
4887 213 45
4887 3875 77
4888 4895 88
4888 1800 57
4889 1139 66
4889 524 18
4890 2987 51
4890 2224 3
4891 2791 12
4891 1484 49
4892 4466 97
4892 53 69
4893 3201 90
4893 3384 31
4894 1199 94
4894 3601 38
4895 4957 4
4895 360 21
4896 1505 100
4896 3261 94
4897 3880 72
4897 3478 2
4898 1537 27
4898 1229 81
4899 3675 16
4899 2513 51
4900 2822 18
4900 3789 49
4901 3495 58
4901 2167 63
4902 1726 67
4902 3153 57
4903 3962 61
4903 3896 45
4904 4735 98
4904 4830 82
4905 2683 56
4905 1458 51
4906 2275 39
4906 4367 94
4907 1463 94
4907 3613 80
4908 4154 4
4908 4800 64
4909 3854 4
4909 980 19
4910 3777 79
4910 2178 40
4911 3749 68
4911 3877 84
4912 4460 86
4912 476 72
4913 3898 1
4913 4969 44
4914 4076 55
4914 4424 63
4915 406 62
4915 3457 99
4916 3974 55
4916 2102 45
4917 2253 11
4917 3578 6
4918 1699 38
4918 4162 86
4919 1143 75
4919 1146 55
4920 1849 40
4920 2170 13
4921 1218 53
4921 4823 11
4922 1331 22
4922 632 99
4923 835 48
4923 1036 10
4924 178 63
4924 2796 32
4925 621 26
4925 660 52
4926 636 28
4926 1142 15
4927 4826 76
4927 3730 73
4928 2510 11
4928 2457 40
4929 278 47
4929 1345 24
4930 4168 43
4930 1455 96
4931 2102 30
4931 403 3
4932 3793 15
4932 1481 59
4933 4917 10
4933 4136 35
4934 4687 30
4934 813 78
4935 2247 72
4935 3870 69
4936 4925 81
4936 4199 89
4937 3747 56
4937 1759 11
4938 4889 6
4938 4529 21
4939 801 99
4939 3104 61
4940 1413 72
4940 1061 26
4941 3571 7
4941 2096 83
4942 2964 38
4942 2259 96
4943 2268 20
4943 3477 81
4944 553 44
4944 1654 97
4945 2898 74
4945 2795 29
4946 2459 11
4946 1844 91
4947 1385 94
4947 2662 33
4948 320 11
4948 3552 11
4949 3374 44
4949 2311 28
4950 4751 66
4950 2431 29
4951 2644 15
4951 58 80
4952 3826 80
4952 3571 51
4953 2167 14
4953 4019 82
4954 1505 27
4954 2014 78
4955 4011 84
4955 804 73
4956 1649 71
4956 3905 71
4957 1051 98
4957 1217 4
4958 1474 6
4958 3254 19
4959 4924 43
4959 3659 38
4960 4832 61
4960 901 60
4961 3989 67
4961 2113 62
4962 4621 48
4962 4898 77
4963 435 41
4963 1609 11
4964 1916 13
4964 1609 73
4965 3880 39
4965 2531 99
4966 247 78
4966 2987 63
4967 736 6
4967 3640 5
4968 3386 96
4968 2239 28
4969 2491 82
4969 2959 23
4970 4175 64
4970 2484 63
4971 4159 100
4971 245 45
4972 2630 45
4972 2094 64
4973 1805 44
4973 1578 5
4974 3962 47
4974 4075 41
4975 3757 29
4975 4776 27
4976 3566 27
4976 2482 38
4977 207 69
4977 1053 4
4978 657 4
4978 3190 27
4979 114 20
4979 1296 28
4980 729 92
4980 1221 51
4981 1018 79
4981 205 21
4982 2735 96
4982 4519 82
4983 3405 19
4983 3454 8
4984 862 70
4984 2503 92
4985 3928 44
4985 709 45
4986 2115 89
4986 3067 87
4987 998 59
4987 3253 5
4988 3245 31
4988 3166 73
4989 4991 84
4989 3814 25
4990 2770 91
4990 921 27
4991 3711 90
4991 267 2
4992 4010 39
4992 195 35
4993 4701 53
4993 1794 30
4994 1551 90
4994 651 3
4995 4741 32
4995 1833 32
4996 14 67
4996 2126 55
4997 314 78
4997 408 11
4998 1799 64
4998 3928 78
4999 3474 15
4999 1297 50
