4096 24576
2546 1868 1
2546 3312 1
2546 924 6
2546 2338 8
2546 502 2
2547 1681 9
2547 3819 8
2548 784 10
2548 3578 6
2548 3793 8
2548 3022 2
2548 3336 1
2549 330 3
2549 1699 1
2550 1706 3
2550 467 5
2550 3085 5
2550 1614 8
2551 850 5
2551 729 5
2551 1346 9
2552 2587 9
2552 3329 8
2552 931 7
2552 3438 9
2552 94 2
2553 414 10
2553 1055 9
2553 2744 9
2553 2746 3
2553 3793 3
2553 3996 3
2553 459 3
2553 1391 1
2554 421 3
2554 2880 5
2554 3881 4
2554 306 6
2554 3279 6
2554 238 8
2554 2838 8
2554 202 1
2554 1912 8
2555 783 10
2555 1079 8
2555 3410 3
2555 3103 3
2556 780 8
2556 1387 9
2556 3247 5
2557 441 7
2557 3453 1
2557 229 10
2557 4071 5
2558 351 3
2558 1242 6
2558 4071 5
2558 284 5
2558 2495 10
2559 3582 6
2559 193 7
2559 3878 7
2560 1835 7
2560 3920 10
2560 366 3
2560 161 8
2560 3202 7
2561 1568 9
2561 509 3
2562 2408 7
2562 1331 5
2562 1072 4
2562 3296 8
2563 2598 2
2563 759 10
2563 2490 1
2563 2180 9
2563 1852 5
2563 2030 8
2563 2465 4
2563 1911 5
2563 3244 3
2563 2681 3
2563 717 7
2564 2784 4
2564 3661 9
2564 3235 8
2565 2862 1
2565 1307 9
2565 334 1
2565 1703 4
2565 106 9
2565 243 6
2565 549 4
2565 1384 1
2566 339 4
2566 3729 10
2566 848 1
2566 104 7
2566 1213 6
2566 2601 5
2566 1153 4
2567 1457 2
2567 126 7
2567 1842 8
2567 2111 2
2568 1553 4
2568 433 8
2568 1721 7
2568 893 9
2568 2502 3
2568 4031 7
2568 3887 2
2569 3853 6
2569 3518 8
2569 1580 8
2569 1625 9
2569 3938 1
2569 2220 10
2569 1079 6
2570 3787 4
2570 3303 4
2570 3085 2
2570 1625 4
2570 4088 9
2571 147 4
2571 1678 8
2571 438 2
2571 28 6
2571 2776 6
2571 3305 10
2572 55 6
2572 3237 8
2572 468 6
2572 2505 3
2572 168 5
2572 2744 7
2572 3060 5
2572 1359 7
2572 1126 5
2573 1796 2
2573 3179 2
2573 2160 7
2573 2788 6
2574 741 5
2574 2774 3
2574 2626 5
2574 1023 1
2574 326 9
2574 1254 5
2574 729 7
2574 497 10
2574 1630 5
2574 2799 7
2575 2377 4
2575 584 8
2575 2909 3
2575 2738 8
2575 3993 9
2575 1646 8
2575 2446 3
2575 1681 9
2575 2129 3
2576 1006 9
2576 873 4
2576 2022 7
2576 3591 10
2577 3020 6
2577 1004 8
2578 122 10
2578 2016 6
2578 951 3
2578 3229 3
2578 891 1
2578 1945 5
2579 2096 6
2579 3140 8
2579 146 5
2579 1885 10
2579 430 1
2579 2179 6
2580 1376 2
2580 3049 8
2580 3672 7
2580 4058 5
2580 1300 6
2580 2697 4
2580 481 3
2580 1491 5
2580 3664 2
2580 2914 6
2580 2428 1
2580 2025 10
2581 3740 5
2581 3495 5
2581 3522 6
2581 204 4
2581 1433 9
2581 3559 5
2581 3491 8
2582 775 9
2582 163 8
2582 4026 3
2582 1105 2
2582 2158 8
2583 2307 4
2583 3052 8
2583 1218 7
2583 1409 9
2583 2749 3
2583 1983 5
2584 3082 1
2584 2100 9
2584 410 8
2585 3202 2
2585 2886 2
2585 2837 5
2585 2042 6
2585 1712 9
2586 1585 7
2586 831 10
2586 141 7
2586 1485 4
2586 1380 8
2586 3328 4
2587 2552 9
2587 3442 10
2587 28 4
2587 3295 5
2587 448 7
2588 716 5
2588 3798 7
2588 916 8
2589 4084 7
2589 617 5
2589 4088 2
2590 1303 2
2591 230 5
2591 189 2
2591 2141 10
2591 2471 7
2591 3445 7
2591 3267 9
2591 3805 2
2591 1588 9
2591 113 9
2591 2365 9
2592 189 1
2592 156 5
2592 3652 10
2592 3773 8
2592 67 1
2592 249 6
2592 573 7
2592 3179 8
2593 4062 5
2593 2733 6
2593 1974 9
2593 3021 9
2593 3017 5
2593 279 3
2594 3550 4
2594 923 8
2594 2035 8
2594 395 4
2595 4089 8
2595 2537 5
2595 1923 6
2596 890 5
2596 1996 4
2596 3414 7
2596 2303 3
2596 1100 2
2596 1671 4
2596 1092 2
2596 466 6
2597 2381 9
2597 3742 1
2597 1047 7
2597 1071 3
2597 4085 9
2598 3150 4
2598 2563 2
2598 595 2
2598 3896 8
2599 3174 8
2599 3984 2
2599 1752 10
2599 531 7
2599 73 7
2599 1139 7
2599 2312 7
2599 263 8
2599 1994 10
2600 1441 9
2600 2464 10
2600 2079 4
2600 3827 8
2600 820 2
2600 3448 10
2600 148 1
2600 3872 9
2600 3197 6
2600 680 9
2601 3229 3
2601 1794 8
2601 3952 6
2601 3950 6
2601 2566 5
2601 2126 4
2602 1666 2
2602 3131 2
2602 2469 9
2602 2005 3
2602 1953 3
2602 3515 2
2602 1273 6
2602 648 8
2602 1925 10
2602 1655 10
2602 1907 2
2603 3675 6
2603 811 6
2603 779 2
2603 1842 1
2603 2046 1
2603 3744 3
2603 1956 8
2603 529 5
2603 3925 6
2603 2731 10
2604 3582 7
2604 843 4
2604 3598 7
2604 944 6
2604 879 5
2604 1180 5
2604 542 6
2604 3156 4
2604 2067 3
2605 411 10
2605 1626 6
2605 3324 5
2605 4093 7
2605 2506 7
2605 2458 8
2605 2468 10
2605 2396 8
2605 2503 9
2605 2367 10
2605 3787 6
2605 2803 2
2606 4077 2
2606 1523 5
2606 2728 1
2606 446 6
2606 2513 3
2606 3613 10
2606 1775 2
2606 3457 3
2606 3930 4
2607 1573 1
2607 2969 2
2607 863 8
2607 3207 2
2608 1758 5
2608 3306 4
2608 3130 2
2608 1330 7
2609 3733 4
2609 2304 9
2609 58 6
2609 1102 10
2610 2276 4
2610 1318 10
2610 72 8
2610 1817 9
2610 1224 2
2610 2639 1
2610 451 9
2610 401 9
2610 2464 6
2610 560 9
2610 1965 4
2611 287 10
2611 1940 7
2611 24 6
2611 1946 10
2612 3108 9
2612 778 7
2612 1854 9
2612 3398 1
2612 2151 3
2613 2923 5
2613 2725 9
2613 3378 8
2613 1374 7
2614 845 3
2614 688 5
2614 983 3
2614 1179 3
2614 3101 9
2615 517 3
2615 2542 3
2615 2735 10
2615 1047 1
2615 1644 8
2616 1361 10
2617 2310 9
2617 2434 1
2617 3206 3
2618 535 7
2618 102 6
2618 404 10
2618 3868 5
2619 3149 5
2619 2435 6
2619 251 7
2619 2300 10
2619 1969 7
2619 598 7
2619 923 5
2620 1468 8
2620 476 10
2620 2255 4
2620 828 2
2620 3250 8
2620 885 2
2620 1345 9
2621 1474 6
2621 3764 1
2621 502 8
2621 71 6
2621 967 9
2621 3653 10
2622 3014 4
2622 3569 7
2622 2820 4
2622 1316 6
2622 1736 3
2622 2992 3
2623 2360 8
2623 591 2
2623 832 5
2623 3902 10
2624 2303 3
2624 791 4
2624 1749 6
2624 958 8
2625 2051 10
2625 2864 3
2625 2891 4
2625 241 4
2625 1918 10
2625 331 5
2625 1104 9
2625 1243 2
2625 535 10
2625 2948 8
2626 2058 8
2626 2574 5
2626 2316 9
2626 2937 5
2626 1369 2
2626 1267 6
2626 1738 6
2627 1366 10
2627 2937 5
2627 2859 6
2627 566 8
2627 3383 4
2628 3538 2
2628 1572 9
2628 62 3
2628 3980 8
2628 2111 4
2628 1024 8
2628 1804 9
2628 2077 6
2629 1541 9
2629 229 4
2629 3343 5
2629 90 7
2629 945 1
2630 2381 4
2630 371 4
2630 2661 2
2630 3672 6
2630 3246 6
2631 2902 8
2631 3771 5
2631 3020 6
2631 3744 3
2632 1319 6
2632 3197 6
2632 2389 10
2632 46 6
2632 1502 9
2632 28 1
2633 2857 7
2633 331 5
2633 1607 2
2633 2794 10
2633 495 8
2633 2281 6
2633 880 4
2633 847 10
2634 3205 8
2634 4019 5
2635 1949 8
2635 3477 6
2635 1990 8
2635 344 5
2635 2752 8
2635 2034 3
2636 3588 7
2636 1771 5
2636 505 9
2636 2026 1
2636 1222 8
2637 933 2
2637 188 1
2637 2132 5
2637 3767 9
2638 3484 4
2638 2768 5
2638 1482 6
2638 1943 10
2638 1640 8
2639 2812 5
2639 3279 6
2639 3959 7
2639 2610 1
2639 2045 9
2640 433 1
2640 529 2
2640 873 10
2640 1385 1
2640 1994 8
2640 744 7
2640 2665 9
2640 3311 6
2640 211 7
2641 1250 1
2641 529 6
2641 759 10
2641 3624 8
2641 1505 4
2641 773 7
2642 1594 1
2642 3429 9
2642 1466 9
2642 2224 6
2642 136 3
2642 3932 4
2643 4086 8
2643 32 5
2643 3534 7
2644 245 3
2644 3196 7
2644 1338 9
2644 1794 1
2644 3218 10
2644 284 4
2644 1747 6
2644 3710 7
2644 3343 8
2644 2297 5
2645 2521 4
2645 3802 10
2645 3643 10
2645 591 2
2645 4093 3
2645 1801 2
2645 1185 8
2646 2421 9
2646 1381 2
2646 1205 5
2646 330 2
2647 3644 5
2647 1504 4
2647 3281 9
2647 3169 9
2647 2191 6
2648 3037 3
2648 3072 6
2648 1778 5
2648 221 8
2648 362 10
2648 3549 8
2649 834 5
2649 2804 7
2649 204 10
2649 3044 6
2649 3720 1
2649 3166 8
2649 1170 2
2649 3210 2
2649 444 6
2650 2219 8
2650 2214 5
2650 2229 8
2650 2406 2
2651 2538 9
2651 1531 8
2651 1341 4
2651 4000 5
2652 1662 9
2652 330 6
2652 3485 6
2652 1474 7
2652 2921 1
2653 773 10
2653 3340 8
2653 432 6
2653 1283 6
2653 2487 6
2653 1041 1
2653 3626 7
2654 2177 5
2654 610 8
2654 2025 2
2654 2665 2
2654 1007 10
2655 882 9
2655 421 8
2655 895 4
2655 1596 2
2655 1170 9
2655 386 1
2656 863 10
2656 1216 2
2656 3614 4
2656 2822 3
2656 1816 3
2656 2434 9
2656 3923 8
2656 2717 7
2657 2002 1
2657 1745 8
2657 1417 10
2657 446 10
2657 396 7
2657 517 9
2657 534 9
2657 2942 6
2658 1256 7
2658 4068 10
2658 911 5
2658 2907 2
2659 1927 4
2659 776 3
2659 3477 1
2659 785 4
2659 2842 2
2659 760 9
2660 3268 6
2660 3425 1
2660 1723 9
2660 1879 5
2660 660 4
2660 415 4
2660 1791 2
2660 811 6
2660 248 5
2660 236 2
2661 287 10
2661 1817 4
2661 2630 2
2661 2992 2
2661 1950 6
2661 3474 5
2661 1824 1
2662 3571 2
2662 2758 5
2662 3343 7
2662 1821 2
2663 2972 6
2663 1291 2
2663 2746 7
2663 408 9
2663 4042 10
2664 526 4
2664 3311 1
2664 2222 2
2664 3155 1
2664 3408 5
2664 3727 9
2664 3716 7
2665 1321 4
2665 172 6
2665 534 2
2665 1827 4
2665 1560 1
2665 2654 2
2665 2937 3
2665 3102 1
2665 2640 9
2665 3527 8
2666 2810 8
2667 746 1
2668 3423 9
2668 694 9
2668 41 6
2668 20 5
2668 1888 2
2668 2831 3
2669 1597 6
2669 12 9
2670 2351 4
2670 550 10
2670 1688 5
2670 4070 3
2670 3345 4
2670 15 9
2670 242 6
2670 2823 4
2670 2870 6
2670 3587 3
2670 612 3
2671 3067 4
2671 1665 5
2671 3909 7
2671 3483 9
2671 710 5
2671 1307 9
2672 459 5
2672 3370 10
2672 3711 6
2673 491 3
2673 1938 2
2673 2272 2
2673 2118 2
2674 255 10
2674 129 5
2674 1726 6
2674 2144 10
2674 3655 1
2675 3228 1
2675 19 7
2675 608 9
2675 2167 9
2675 3599 10
2675 729 9
2676 3547 8
2676 2491 1
2676 3318 4
2676 815 7
2676 3745 8
2676 1743 3
2677 3102 5
2677 3946 7
2677 289 3
2677 3352 8
2677 4042 4
2677 3943 7
2677 3786 1
2677 2910 8
2677 2412 7
2677 3851 8
2677 3896 10
2678 1297 8
2678 1075 8
2678 3520 5
2678 717 4
2679 2416 9
2679 3535 2
2679 1494 3
2680 3614 4
2680 327 3
2680 3272 7
2680 3078 7
2681 1952 3
2681 928 8
2681 1322 1
2681 2563 3
2682 1412 5
2682 623 8
2682 458 6
2682 3754 8
2683 2197 10
2683 481 8
2683 3081 2
2683 2712 6
2683 2057 1
2683 915 6
2684 3583 9
2684 2544 3
2684 2841 5
2685 3389 1
2685 2732 8
2685 393 4
2685 2141 6
2686 2216 1
2686 2541 6
2686 1211 5
2687 3478 10
2687 525 1
2687 2292 3
2687 2483 7
2687 696 9
2687 2828 1
2687 915 5
2688 1047 1
2688 1755 6
2688 2524 6
2688 2721 10
2688 1936 8
2688 764 10
2688 2789 7
2688 3012 3
2688 1266 10
2688 4085 8
2689 3797 2
2689 2110 8
2689 2170 10
2689 688 4
2689 974 5
2689 2386 8
2689 1075 7
2689 3606 7
2689 3612 2
2689 2545 5
2689 1956 7
2690 3552 5
2690 3585 1
2690 110 10
2690 163 4
2690 699 1
2691 798 5
2691 1452 10
2691 3588 10
2691 1014 5
2691 1249 1
2691 3817 9
2691 866 10
2692 3177 10
2692 276 7
2692 2056 1
2692 1787 8
2692 4024 4
2692 3284 10
2692 2852 9
2692 994 10
2693 3106 7
2693 445 2
2693 970 9
2693 1140 10
2693 493 4
2693 1433 9
2693 3762 2
2693 3608 3
2694 887 7
2694 1315 2
2694 2146 8
2694 3944 1
2694 2345 1
2694 1994 5
2695 279 6
2695 784 2
2695 137 6
2696 3041 3
2696 755 6
2696 2503 4
2697 2778 3
2697 3646 9
2697 2580 4
2697 2147 4
2697 1542 3
2697 2530 6
2697 2357 7
2697 1586 10
2698 503 2
2698 3471 4
2698 1166 9
2698 3133 8
2699 2226 9
2699 483 8
2699 3475 6
2699 1640 3
2700 3188 10
2700 1548 6
2700 3520 5
2700 965 1
2700 3348 1
2700 189 10
2700 3796 9
2700 3653 1
2700 3804 6
2700 371 1
2700 3046 8
2701 2189 2
2701 2543 5
2701 3253 2
2701 225 3
2701 2033 7
2701 2182 10
2702 1975 10
2702 373 4
2702 137 4
2702 1033 4
2703 3898 8
2703 129 6
2703 101 10
2703 3114 9
2703 3741 10
2703 415 1
2703 752 1
2703 1383 10
2703 3232 3
2703 3534 6
2703 2786 6
2703 1320 7
2704 3762 9
2704 3929 9
2704 1238 1
2704 3353 7
2704 3911 7
2705 189 9
2705 1872 3
2706 3941 3
2706 3292 1
2707 2412 9
2707 1105 3
2708 1231 9
2708 963 3
2708 1098 4
2708 3351 6
2708 3409 4
2708 75 9
2708 365 6
2709 4088 2
2710 570 4
2710 3450 7
2710 490 6
2710 3582 3
2710 1764 5
2710 1658 9
2710 1235 5
2710 389 6
2711 1015 3
2711 1108 8
2711 4009 7
2711 1420 10
2711 4007 3
2711 1191 4
2711 3350 10
2712 805 6
2712 855 3
2712 2683 6
2712 564 3
2713 1640 10
2713 3632 7
2713 1769 6
2713 295 10
2713 2004 5
2713 3962 4
2714 3720 7
2714 833 6
2714 2054 9
2714 351 3
2714 3162 6
2714 3564 8
2715 1557 5
2715 2737 2
2715 2530 8
2715 1694 10
2715 3637 9
2715 1107 2
2715 1243 3
2716 474 1
2716 835 10
2716 3981 4
2716 3722 8
2716 52 5
2716 2942 3
2716 3461 9
2716 3959 10
2717 4080 1
2717 3554 6
2717 1633 7
2717 1591 7
2717 2656 7
2717 540 2
2718 2305 8
2718 842 7
2718 3146 10
2718 1251 3
2718 2403 2
2718 835 5
2719 773 2
2719 3458 7
2719 3165 4
2719 433 1
2720 2319 2
2720 184 10
2720 3171 4
2720 1316 2
2720 3103 5
2721 195 9
2721 3694 4
2721 2688 10
2721 1936 2
2721 848 6
2722 3991 7
2722 3714 7
2722 16 10
2722 2050 4
2722 1957 4
2722 1813 7
2722 3883 3
2723 3129 10
2723 1555 7
2723 882 1
2724 3957 1
2724 1613 10
2724 2381 3
2724 1205 6
2724 96 4
2724 3400 2
2724 2476 1
2724 3132 6
2724 648 5
2725 2613 9
2725 307 6
2725 3069 2
2725 340 1
2726 4033 7
2726 3613 3
2726 3821 6
2726 3658 7
2726 588 10
2727 3796 5
2727 1901 1
2727 2932 8
2727 533 9
2727 2864 1
2727 2976 6
2727 4058 5
2728 4000 6
2728 52 7
2728 2606 1
2728 1784 1
2728 973 9
2728 1337 6
2729 1521 6
2729 2273 9
2729 50 9
2729 877 4
2729 1265 2
2730 3981 9
2730 772 3
2730 2543 10
2730 2910 10
2731 148 1
2731 929 3
2731 3817 10
2731 1356 9
2731 2603 10
2731 3064 10
2731 236 3
2731 1714 4
2732 2242 6
2732 2907 4
2732 1879 10
2732 2685 8
2732 2129 1
2732 495 9
2733 3688 3
2733 2593 6
2733 1157 2
2733 1048 7
2733 3763 5
2734 2224 6
2734 3561 4
2734 2035 3
2734 1208 2
2734 1515 1
2734 611 7
2734 2020 2
2735 2615 10
2735 889 2
2735 3331 2
2736 2320 2
2736 2471 4
2736 3194 7
2737 2715 2
2737 3911 3
2737 2493 3
2737 2034 4
2738 2575 8
2738 2170 3
2738 1348 6
2738 1592 5
2738 3146 3
2738 1064 1
2739 1493 3
2739 724 6
2739 907 1
2739 3502 3
2740 3672 7
2740 299 4
2740 2517 3
2740 3487 6
2740 3732 2
2740 964 2
2740 819 2
2740 1960 3
2740 2892 7
2741 2993 6
2741 1101 9
2741 1240 7
2741 1560 9
2742 741 6
2742 1046 9
2742 2287 4
2742 502 8
2742 1311 6
2743 3071 8
2743 2469 6
2743 2760 1
2744 2553 9
2744 1073 7
2744 3543 2
2744 2323 1
2744 2572 7
2744 2027 6
2744 655 10
2745 575 7
2745 2066 10
2745 1236 3
2745 1411 1
2745 684 3
2746 1738 2
2746 1257 5
2746 2553 3
2746 2663 7
2746 3251 4
2746 1204 9
2746 1806 1
2746 3003 8
2746 762 6
2747 3163 7
2747 1754 7
2747 4040 9
2747 2394 2
2747 2892 3
2747 637 1
2747 1310 6
2747 697 3
2747 3016 2
2748 3237 7
2748 1357 7
2748 1590 7
2748 646 1
2748 4003 10
2748 3500 8
2748 960 6
2749 1841 7
2749 1620 7
2749 1396 3
2749 137 4
2749 2583 3
2749 3340 8
2749 2116 3
2750 4047 9
2750 2384 2
2750 2503 2
2750 2827 5
2750 1135 6
2750 346 7
2750 3504 3
2750 3738 8
2750 1658 2
2751 2218 6
2751 3144 2
2751 1604 1
2752 2074 1
2752 1379 3
2752 667 4
2752 1595 2
2752 2635 8
2753 992 3
2754 876 10
2754 1063 3
2754 3065 10
2754 1445 9
2754 2430 2
2754 2090 9
2754 123 3
2754 3695 1
2754 3168 5
2754 2053 8
2755 281 6
2755 899 8
2755 1603 4
2755 3085 4
2755 583 9
2755 3737 8
2755 1113 1
2755 3894 10
2755 781 9
2755 1529 6
2756 242 6
2756 1746 6
2756 859 7
2756 557 5
2756 4039 2
2756 2021 5
2756 3493 9
2756 2449 6
2756 502 5
2757 2792 10
2757 2028 10
2757 1299 6
2757 2347 5
2758 2662 5
2758 4015 8
2758 2272 8
2758 3546 3
2758 3687 2
2758 2466 6
2759 1312 7
2759 2764 9
2759 3068 4
2759 2422 2
2759 1196 9
2759 3139 6
2759 904 7
2759 1365 6
2759 214 2
2760 700 2
2760 449 6
2760 3611 3
2760 3476 8
2760 4069 10
2760 2743 1
2760 1171 3
2760 4075 10
2760 2356 8
2760 3758 8
2760 2310 10
2761 1809 9
2761 1628 6
2761 3410 3
2761 968 9
2761 3434 6
2761 314 7
2761 2523 1
2762 3429 9
2762 1426 10
2762 961 10
2762 1711 5
2762 403 3
2762 3823 7
2762 554 2
2762 3537 9
2762 3062 3
2763 360 7
2763 3181 7
2763 86 4
2763 3597 10
2763 3837 3
2763 3963 4
2764 3378 10
2764 2796 2
2764 2759 9
2764 273 8
2764 1666 6
2764 3315 1
2764 3729 6
2764 3574 7
2764 1220 9
2765 2887 9
2765 2860 5
2765 3324 6
2765 1048 9
2765 111 1
2765 3535 5
2765 195 3
2765 1970 7
2766 1497 10
2766 1656 8
2766 2179 8
2766 625 8
2766 1339 1
2766 571 2
2766 443 2
2766 1193 2
2767 309 1
2767 255 4
2767 2777 10
2767 1767 3
2767 2491 6
2768 1554 1
2768 3238 7
2768 2368 8
2768 2160 5
2768 2638 5
2768 2201 3
2768 2405 2
2768 968 8
2769 224 5
2769 2132 10
2769 1030 2
2769 373 9
2770 1363 3
2770 1169 10
2770 2470 8
2770 3607 7
2771 3155 7
2771 1502 6
2771 3687 9
2771 2833 5
2771 3829 1
2772 3777 10
2772 2998 5
2772 182 1
2772 1398 1
2772 3701 6
2773 1395 4
2773 341 4
2773 1627 1
2773 1747 9
2773 3265 6
2773 2489 8
2773 3944 6
2773 2359 7
2773 157 6
2774 2268 2
2774 1250 1
2774 2574 3
2774 4020 10
2774 1196 5
2774 82 10
2774 1647 2
2775 4038 10
2775 1089 3
2775 492 3
2775 3633 8
2775 1657 6
2775 517 5
2775 1698 6
2775 1222 8
2776 3172 4
2776 2166 2
2776 2571 6
2777 1656 5
2777 1343 3
2777 1362 9
2777 3554 9
2777 2941 2
2777 2767 10
2777 3191 7
2777 3471 6
2777 2537 8
2777 912 2
2777 1923 7
2777 685 5
2778 2697 3
2778 4048 4
2778 2929 6
2778 2271 4
2778 1786 6
2778 1470 10
2778 132 6
2778 4013 10
2778 1369 9
2778 1577 3
2778 894 6
2778 1411 2
2778 2049 6
2779 3885 7
2779 3098 8
2779 3958 8
2780 2841 3
2780 3300 4
2781 2503 10
2781 2301 7
2781 2377 2
2781 1867 9
2782 3131 9
2782 485 7
2782 3578 7
2782 1263 4
2782 2950 9
2782 1461 9
2782 950 4
2783 3771 8
2783 1189 10
2783 3455 7
2783 81 2
2783 1035 6
2783 3512 10
2783 3572 6
2784 2891 5
2784 2564 4
2784 1776 7
2784 3028 4
2785 829 7
2785 2937 8
2785 4088 9
2786 183 2
2786 623 2
2786 675 2
2786 441 1
2786 1852 8
2786 2703 6
2787 2825 6
2787 463 3
2787 303 9
2787 2953 8
2787 2093 5
2787 2215 3
2788 1619 9
2788 2906 8
2788 1180 3
2788 3956 1
2788 2573 6
2788 3032 3
2789 294 5
2789 2959 2
2789 177 7
2789 2688 7
2789 2499 1
2790 4038 1
2790 3699 3
2790 3859 7
2790 1459 6
2790 1642 1
2790 3293 2
2790 109 5
2790 772 3
2790 3819 6
2790 37 1
2791 1604 8
2791 1271 6
2791 3470 1
2792 2858 10
2792 2757 10
2792 1798 1
2792 992 1
2792 980 4
2792 645 7
2792 1328 5
2793 4002 10
2793 2225 10
2793 1932 7
2793 537 9
2793 1114 3
2793 3522 4
2794 911 10
2794 2633 10
2794 3001 8
2794 2258 1
2794 3882 1
2794 3206 9
2795 18 8
2795 3612 2
2795 1648 10
2795 1319 2
2795 3573 4
2795 359 7
2796 499 4
2796 3158 10
2796 695 6
2796 3165 10
2796 2167 2
2796 3646 4
2796 2764 2
2796 2407 9
2796 2155 7
2796 1448 6
2796 1667 1
2796 3127 1
2797 135 7
2797 1264 2
2797 764 6
2797 506 5
2797 3105 8
2798 937 5
2798 4010 2
2798 2231 9
2799 1652 2
2799 769 2
2799 2574 7
2799 607 6
2800 1594 8
2800 651 9
2800 338 5
2800 3642 7
2801 3371 1
2801 3527 3
2801 138 5
2801 3833 3
2801 870 7
2801 2520 4
2801 3068 3
2801 1661 9
2801 43 10
2801 3234 4
2802 3111 6
2802 1625 9
2802 2898 8
2802 3525 1
2802 2530 3
2802 2917 7
2803 2001 7
2803 1175 10
2803 4027 9
2803 222 7
2803 2333 7
2803 1872 3
2803 2005 2
2803 1496 8
2803 2605 2
2803 3973 1
2804 2975 9
2804 2649 7
2804 1952 10
2804 3835 9
2804 3390 10
2805 2487 5
2805 3693 8
2805 3397 7
2805 176 7
2805 2214 3
2806 3599 2
2806 2217 1
2806 57 4
2806 1659 7
2807 1751 3
2807 3714 3
2807 2875 10
2807 1594 3
2808 3245 7
2808 1577 6
2808 75 5
2808 2430 2
2808 2506 9
2808 674 3
2808 1033 6
2809 2185 3
2809 1284 10
2810 2220 6
2810 3269 7
2810 1917 1
2810 2666 8
2810 2274 4
2810 3643 8
2811 1942 9
2811 3126 3
2811 2317 7
2811 2505 8
2811 1705 1
2811 854 2
2811 1642 9
2812 2639 5
2812 612 2
2812 1006 3
2812 56 9
2812 1023 2
2812 384 6
2812 3366 8
2812 455 1
2813 2153 6
2813 1079 7
2813 2176 4
2813 1206 9
2813 4081 6
2813 1285 2
2813 4094 2
2813 1142 10
2813 1307 3
2814 3587 4
2814 2844 7
2814 3226 7
2814 2457 3
2814 2921 6
2815 3132 2
2815 345 1
2815 649 4
2816 4065 10
2816 3693 3
2816 3563 5
2816 513 9
2816 1167 2
2816 33 2
2816 153 4
2816 3185 8
2816 1873 5
2816 1702 1
2817 3799 10
2817 756 7
2817 801 9
2817 3801 2
2817 827 3
2817 472 7
2818 1096 8
2818 268 3
2818 2160 8
2818 2931 4
2818 3145 5
2818 555 3
2818 3863 6
2818 2106 10
2819 2336 1
2819 1444 5
2819 3832 2
2819 131 7
2819 275 7
2819 679 9
2819 599 3
2820 1184 6
2820 1464 6
2820 2622 4
2820 248 6
2820 1312 4
2820 2100 8
2820 3531 7
2820 1235 6
2821 342 10
2821 2477 7
2821 247 2
2821 1424 6
2821 2989 6
2821 2123 7
2821 2465 6
2821 2203 1
2821 1443 10
2821 1773 3
2822 2058 3
2822 3027 10
2822 1329 7
2822 3578 7
2822 731 4
2822 632 5
2822 2656 3
2822 2901 5
2822 343 6
2823 2157 9
2823 596 3
2823 163 5
2823 3700 8
2823 2955 8
2823 2670 4
2824 3695 1
2824 3428 5
2824 727 6
2825 3111 7
2825 1253 6
2825 1870 8
2825 2787 6
2825 909 9
2825 1820 9
2825 3830 3
2826 3126 6
2826 3118 5
2826 3670 7
2826 3757 8
2826 3454 7
2827 2750 5
2827 2097 4
2827 3445 4
2827 1166 7
2827 3947 4
2827 3770 5
2828 2125 4
2828 2132 10
2828 3089 7
2828 250 10
2828 2423 4
2828 1737 7
2828 2687 1
2829 2502 2
2829 919 2
2829 2354 9
2829 3074 7
2829 2245 3
2829 2155 3
2829 3640 4
2829 1670 1
2829 82 1
2829 116 10
2829 2480 5
2830 2174 9
2830 2497 4
2830 1910 3
2831 3481 8
2831 957 10
2831 3011 3
2831 3902 9
2831 1144 2
2831 3894 10
2831 2668 3
2831 2266 9
2832 1738 1
2832 3002 6
2832 3280 6
2832 988 10
2832 3073 8
2832 1148 5
2833 3624 8
2833 3011 3
2833 442 3
2833 2771 5
2833 265 8
2833 1151 9
2833 676 3
2833 110 3
2834 1421 4
2834 2040 5
2834 281 8
2834 2145 3
2835 1174 3
2835 1546 5
2835 367 6
2835 413 1
2835 238 7
2835 1650 9
2835 937 6
2835 1036 10
2836 905 5
2836 2108 2
2836 2969 9
2836 2356 5
2836 1495 3
2836 1575 1
2836 52 5
2836 1737 2
2837 1457 1
2837 573 2
2837 3489 1
2837 3301 5
2837 2585 5
2838 3978 4
2838 3945 4
2838 2554 8
2839 1266 6
2839 1736 6
2839 2138 1
2839 870 4
2839 4036 10
2839 924 10
2840 547 3
2840 943 3
2840 3859 4
2840 1390 5
2840 2047 8
2841 1852 2
2841 2780 3
2841 2684 5
2841 1665 10
2842 613 4
2842 1398 7
2842 3509 7
2842 1605 9
2842 740 1
2842 243 7
2842 2659 2
2843 899 6
2843 1406 1
2844 579 2
2844 3301 8
2844 2814 7
2844 467 1
2844 2460 3
2844 3172 7
2844 3746 5
2845 3238 2
2845 1272 2
2845 3292 9
2846 796 9
2846 151 4
2846 3114 9
2846 1102 4
2846 4072 7
2847 3927 5
2847 930 1
2847 3501 3
2847 3166 2
2847 571 7
2848 4062 2
2848 1367 2
2848 112 7
2849 2477 5
2849 860 4
2849 1057 9
2849 2105 10
2849 3283 5
2849 47 1
2849 3477 5
2849 891 8
2850 553 4
2850 2510 7
2850 285 1
2850 1484 8
2850 4022 2
2850 1414 8
2851 134 1
2851 1085 4
2851 2299 2
2851 2428 8
2851 1288 5
2851 1487 4
2851 1354 7
2851 1115 8
